time,filter_id,updated_x,updated_y
1729538629791111,2,139.917,86.7593
1729538629895331,4,90.5391,49.6936
1729538630180451,3,113.79,115.976
1729538630197111,2,139.971,86.5609
1729538630624151,2,139.951,86.1783
1729538631020221,2,139.926,85.8681
1729538631376031,3,113.679,116.142
1729538631427271,2,139.897,85.6226
1729538631832781,2,139.866,85.4343
1729538632171961,3,113.55,116.266
1729538632228551,2,139.904,85.22
1729538632629901,2,139.998,84.995
1729538632847071,3,113.375,116.485
1729538633030981,2,140.078,84.675
1729538633432841,2,140.143,84.4189
1729538633566471,4,90.5213,49.5316
1729538633609121,3,113.315,116.636
1729538633824891,2,140.195,84.2197
1729538634002381,4,90.5913,49.4228
1729538634065561,3,113.22,116.794
1729538634227581,2,140.236,84.0705
1729538634460431,4,90.5783,49.1547
1729538634626411,2,140.266,83.9643
1729538634931981,4,90.6558,49.033
1729538635016461,2,140.356,83.8169
1729538635049661,3,113.127,117.003
1729538635405601,2,140.494,83.4943
1729538635583391,3,113.017,117.159
1729538635805301,2,140.61,83.2321
1729538635865181,4,90.7228,48.8595
1729538636195021,2,140.705,83.0244
1729538636504781,4,90.8549,48.7454
1729538636590821,2,140.782,82.8652
1729538636613061,3,112.878,117.321
1729538636998211,2,140.841,82.7482
1729538637047421,4,91.0431,48.6026
1729538637146571,3,112.764,117.448
1729538637375181,2,140.886,82.6673
1729538637653291,3,112.693,117.64
1729538637762031,2,140.984,82.387
1729538637953411,4,91.208,48.4903
1729538638156441,2,141.062,82.1603
1729538638550531,2,141.124,81.9819
1729538638957051,2,141.169,81.6951
1729538639341471,2,141.201,81.4645
1729538639551311,3,112.536,117.901
1729538639726841,2,141.223,81.2839
1729538640097501,2,141.232,80.9962
1729538640168561,3,112.407,118.115
1729538640485571,2,141.302,80.6782
1729538640869551,2,141.357,80.4217
1729538640928781,3,112.304,118.285
1729538641080841,4,91.3502,48.4049
1729538641253981,2,141.4,80.2203
1729538641396721,3,112.225,118.416
1729538641651781,2,141.433,80.0674
1729538642026451,2,141.456,79.9566
1729538642434991,2,141.529,79.6544
1729538642869151,2,141.588,79.4105
1729538642903281,3,112.131,118.651
1729538643254171,2,141.635,79.2188
1729538643646221,2,141.734,78.9902
1729538644040761,2,141.816,78.8115
1729538644434061,2,141.882,78.6768
1729538644834521,2,141.865,78.5117
1729538644925211,4,91.5354,48.1278
1729538645439161,4,91.6936,47.816
1729538645525801,3,111.956,118.946
1729538645613281,2,141.837,78.2357
1729538645949281,4,91.824,47.6395
1729538646011601,2,141.87,77.9334
1729538646404801,2,141.894,77.6899
1729538646521331,4,92.0019,47.3637
1729538646678051,3,111.812,119.186
1729538646787701,2,142.043,77.4824
1729538647186171,2,142.1,77.2543
1729538647600941,2,142.137,76.9235
1729538647660521,3,111.714,119.473
1729538647752211,4,92.1417,47.0621
1729538648026001,2,142.163,76.6565
1729538648157581,3,111.587,119.745
1729538648269691,4,92.2545,46.8161
1729538648690291,3,111.47,120.042
1729538648752711,4,92.3432,46.6203
1729538648883311,2,142.112,76.3787
1729538649283701,3,111.378,120.281
1729538649386071,4,92.4106,46.4687
1729538649865851,4,92.4598,46.3557
1729538650227641,2,142.173,75.8369
1729538650322851,4,92.4933,46.2759
1729538650667871,2,142.223,75.3871
1729538650941831,4,92.5153,46.1414
